상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,아주 합리적인가격입니다 세탁시 변형도없고 디자인 무난해요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,사이즈 잘 맞고 아무데나 입기 너무 좋아요 잘 입겠습니다,105,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,가격도 적당하고 원단도 너무 좋네영-!자주 이용할게영,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,게스 팬티 추천 받아서 사봤는데 ㄹㅇ 짱편함 게스 빤스 최고,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,배송이 빨라서 좋고 포장도 완벽해서 파손이 없네여,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,허리도 짱짱하고 디자인도 예쁘고 소재도 좋고 편해요,95,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,게스 팬티 너무 시원하고 편하네요. 세일할때 잘샀습니당,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,튼튼하고 시원해서 좋아요 촉감이 부드러워 불편함이 없어요 색은 화면과 똑같아요 밴드가 짱짱합니다,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,활동하기 편하고 시원합니다 또 구매하고싶네요,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,"넘 만족합니다! 세일해서 사서 더 기분 좋고, 글고 촉감도 좋아요",105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304800,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GY/NY),"84,000",-,저려미부터 비싼거까지여러브랜드 드로즈 많이 입어봤는데찐으로 착용감은 이게 제일 좋네요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304801,8SECONDS,자수 포인트 반팔 티셔츠  화이트 (253542GY51),"29,900",-,이뻐요.목이 크고 좀 늘어지네요디자인자체는이쁩니다,흰색/XXL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3304802,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GR/NY),"84,000",-,색상이 산뜻하니 좋아요~ 재질도 부드럽고 배송도 빨랐어요 잘 입겠습니다~~,95,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304802,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GR/NY),"84,000",-,팬티좋아요 시원하고 얇고 사계절내내 편하게 입을수있을거같아요,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304802,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GR/NY),"84,000",-,세탁 건조기 후 변형 없어요. 색감도 선명하고 가격도 좋아요.배송도 빠르게 왔습니다.,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304802,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GR/NY),"84,000",-,너무 가볍고 좋습니다. 소재도 좋아서 시원하고 매우 만족합니다.색깔별로 다른 제품들도 구매할 예정입니다.다른 브랜드보다 품질도 좋은듯??,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304802,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GR/NY),"84,000",-,상품 잘 받았습니다. 배송도 빠르고 상품도 만족합니다.,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304802,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GR/NY),"84,000",-,배송도빠르고재질도좋고편해요잘샀어요^^재구매할게요~!!,100,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304802,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GR/NY),"84,000",-,옷들이 굉장히 몸에 잘 맞고 편안합니다다시 구매할 의사 있어요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304802,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 3PACK(BK/GR/NY),"84,000",-,포장 좋고 여름에 입기에 좋은거 같아요재구매 한번 더 할게요,100,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,디자인은 생갇한대로 이뻐서 만족합니다 추천드려요,95,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,딱 제가 원한 블랙 레드 색상의 팬츠가 있어 주문했는데 너무 편하고 부들하고 좋네여,95,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,촉감도 좋고 색감도좋아서 아주 만족스럽습니다,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,재질이 부드럽고 좋네요 디자인 이쁘고 레드색상 너무 이뻐요,105,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,스타일 사진은 절대 불가한 이 제품정 사이즈 가시면 됩니다.저렴할 때 구입하세요,95,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,사이즈도 넉넉하고 재질도 좋아서 만족하고 잘 입고 있습니다,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,쫀쫀해서 너무 좋았습니다 다음에 또 사려고합니다,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,역시 팬티는 씨케이보단 게스라고 생각하는 1인,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,처음 사본 게스팬티 편하고 이뻤습니다 다른 종류로도 살것 같습니다,95,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,재질이 짱짱하고 색감도 선명합니다 만족스럽습니다,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,너무 이뻐요 합리적인가격이에요 저만입을래요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,가격도 착하고 색감이나 재질 다 좋습니다. 재구매 의사 있습니다,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,진짜 너무 대만족입니다 우선 착용감도 착용감인데 색감이 너무 예뻐요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304804,GUESS UNDERWEAR,에어로쿨 솔리드 드로즈 2PACK(BK/RD),"56,000",-,디자인은 생갇한대로 이뻐서 만족합니다 추천드려요,95,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,메쉬 소재라 그런가 여름철에 입기 통풍이 잘되어있어서 너무 좋아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,시원하고 이쁩니다!! 타 브랜드의 여름 속옷은 광택기가 돌아 별로였는데 이 상품은 그러지 않고 무엇보다 정말 시원합니다. 너무 잘 입고 있어요!!,95,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,탄탄하고 세탁 후 변형도 없어요! 가성비 굳입니다~,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,메쉬 소재라 그런가 통풍도 잘되고 시원합니다이,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,사이즈도 잘 맞고 매쉬 소재라 더 시원 합니다. 가성비도 좋은 것 같아요!,105,0,0,빨라요,아쉬워요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,시원하도 이쁩니다!! 타 브랜드의 여름 속옷은 광택기가 돌아 별로였는데 이 상품은 그러지 않고 무엇보다 정말 시원합니다. 너무 잘 입고 있어요!!,95,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,"배송도 빠르게 오는 편이고,상품도 좋습니다. 감사합니다.",100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,제품의 봉재와 마감 부분의 퀄리티가 좋았습니다!! 세탁을 해도 변형이 없어요!,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,구멍이 뚫려있어 무진장 시원해요 여름에 입기 딱 좋아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,사이즈 한치수 크게 하니 편해요디자인도 예쁘고 맘에 들어요,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,편하게 입을 속옷 가성비 좋게 3매 잘 구입한듯합니당,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,일단 시원해서 좋네요 좀 더 지나봐야 알 것 같아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304805,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/BU/NY),"84,000",-,에어로쿨 메쉬 소재라 그런지 통풍도 잘 되고 좋습니다,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,메쉬 소재라 여름에 시원하게 입기 좋아요!!! 로고도 예쁘고 마음에 듭니다!,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,아주아주 쫀쫀하고 이뻐요 암에 듭니다 정말 추천해요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,남자친구 사줬는데 사이즈도 잘 맞고 너무 편하다고 하더라고요 특히 디자인이 깔끔해서 좋은 것 같습니다,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,메쉬 소재라 여름에 시원하게 입기 좋아요!!! 로고도 예쁘고 마음에 듭니다!,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,디자인이쁘고 기본이라좋구요 여름에 입기딱좋아요ㅎㅎ,100,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,너무 이뻐요 팬티오 스판이라좋고 메쉬소재라 통풍도 잘됩니나,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,소재도 좋고 배송도 빠릅니다 시원한 소재가 마음에 듭니다,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,바람도 잘통하고 예쁘고 색감도 사진하고 같구요 일단 시원하고 안 얇고 부드러워서 좋아요!,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,고객센터 응답이 빨라서 좋았고 선물용으로 정말 좋아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,편함 사이즈도 딱 맞음 그냥 드로즈팬티임 가격도 괜찮은듯,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,"남자친구 선물해 주려고 샀는데재질도 좋고, 색감도 예쁘고, 착장도 굿입니다!게스팬티가 제일 편하다고 이걸 왜 이제 알았지 하면서 극찬을..ㅎ귀여웡",100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,스판 좋음 부위 잘 감싸고 편해요 강추 강추 스타일도 좋음,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,빠른 배송 감사합니다.가볍고 시원해서 잘 입고있습니다.,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,생각보다 사이즈가 크게 나온것같아요~재질은 얇고 시원합니다~,105,0,0,빨라요,꼼꼼해요,커요,보통이에요,선명해요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,포장도 깔끔하고 배송도 빨라서 선물하기 좋네요. 애용하겠습니다.,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,아주아주 쫀쫀하고 이뻐요 암에 듭니다 정말 추천해요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,원래 코데즈컴바인 빤스입다가 바꿨는데 짱짱하니 좋네요오가격도 싸고 ㅋ,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,남자친구 선물해줬는데 활동하기도 편하고 디자인이 너무 맘에 든다고 하더라구요 색도 깔끔하고 좋은 것 같아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,통기성 좋고 너무 편하게 잘 입고있습니다 여름에도 좋네요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,시원해서 좋습니다. 여름용은 너무 얇은 브랜드들도 있는데 두께가 적당해서 만족합니다.,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,메쉬 소재라 여름에 시원하게 입기 좋아요!!! 로고도 예쁘고 마음에 듭니다!,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,너뮤만족합니다 여름메쉬재질이라 너무시원합니당,100,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,팬티가 아주 챱챱! 달라붙는게 핏감도 그렇고 너무 좋아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,옷들이 굉장히 몸에 잘 맞고 편안합니다다시 구매할 의사 있어요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,"디자인이나 색상 무난하고, 메쉬소재라서 시원해서 좋네요",100,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304808,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 3PACK(BK/LGY/NY),"84,000",-,기념일 선물로 남자친구에게 선물했습니다! 가격도 저렴하고 여름 소재라 통풍이 잘 되어 좋다고 하네요,105,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,게스는 처음 구매하는데 메쉬라 시원해보이고 편할것 같습니다,100,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,엄청 편합니다 꽉 라인 잡아주고 재구매 할거같아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,사진그대로고 편하게 입기 좋아요 추천합니다 많이 파세요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,쫀쫀하고 부드러워서 입기 좋아요. 다음에도 살것 같아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,다른 상품들보다 훨씬 퀄리티 좋은 것 같아요 이런 손이 많이 가는 상품 찾고 있었습니다,100,0,0,아쉬워요,아쉬워요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,구멍이 뚫려 있어서 여름에 입기에도 좋습니다. 추천합니다,95,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,확실히 브랜드꺼라 재질이 좋은 거 같아요 브랜드라 가성비를 바라지는 못해요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,역시 속옷은 세일할때 사는게 이득인것같네요! 탄탄하고 질이 좋아요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,통기성 좋고 여름에도 답답함 없이 잘 입을수 있어요,100,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,내 팬티는 오로지 게스만 입는다. 게스 좋아용엥영,105,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304810,GUESS UNDERWEAR,에어로쿨 메쉬 드로즈 2PACK(BK/WH),"56,000",-,게스는 처음 구매하는데 메쉬라 시원해보이고 편할것 같습니다,100,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3304811,BOYS WILL BE BOYS,SEOULBOY SWIM BREIFS BLACK,"48,000",남,딱 생각했던 핏이에요 디자인도 너무이쁘고 라인이 잘 살아서 야외수영장이나 바다에서 놀때 입기 좋습니다.,BLACK/M,168,58,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,-
3304811,BOYS WILL BE BOYS,SEOULBOY SWIM BREIFS BLACK,"48,000",남,디자인 너무 이쁩니다. 핏도 딱 맞아서 여름에 야외에서 입고 놀기 좋아요.,BLACK/M,168,58,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,-
3304819,PAPARECIPE,마일드 더마 워터풀 선로션 50ml,"32,000",민감,맞는 선크림 찾기가 왜 이렇게 힘든건지... 선크림에만 얼마를 쓴건지 모르겠네요 이제품은 몇 번 써봤는데 여드름이 더 나지도 않고 발림성이 너무 좋아요 백탁도 심하지 않아서 가볍게 바르기 너무 좋습니다 저는 여기에 정착합니다ㅎㅎ패키지가 동글동글해서 안세워지는건 좀 아쉽네요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304819,PAPARECIPE,마일드 더마 워터풀 선로션 50ml,"32,000",복합,자꾸 피부 들뜸 현상이 있어서 선로션타입을 찾고 있었는데 너무 순하고 얇게 펴발려서 너무 좋았습니다,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304819,PAPARECIPE,마일드 더마 워터풀 선로션 50ml,"32,000",민감,맞는 선크림 찾기가 왜 이렇게 힘든건지... 선크림에만 얼마를 쓴건지 모르겠네요이제품은 몇 번 써봤는데 여드름이 더 나지도 않고 발림성이 너무 좋아요 백탁도 심하지 않아서 가볍게 바르기 너무 좋습니다 저는 여기에 정착합니다ㅎㅎ패키지가 동글동글해서 안세워지는건 좀 아쉽네요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304819,PAPARECIPE,마일드 더마 워터풀 선로션 50ml,"32,000",복합,유튜브보고 추천받아서 사봤는데 브랜드 자체가 성분이 착한걸로 소문이 이미 자자해서 그런지 굉장히 발림성도 좋고 만족스러웠어요 앞으로 정착할 것같은 선로션입니다,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3304819,PAPARECIPE,마일드 더마 워터풀 선로션 50ml,"32,000",민감,맞는 선크림 찾기가 왜 이렇게 힘든건지... 선크림에만 얼마를 쓴건지 모르겠네요이제품은 몇 번 써봤는데 여드름이 더 나지도 않고 발림성이 너무 좋아요 백탁도 심하지 않아서 가볍게 바르기 너무 좋습니다 저는 여기에 정착합니다ㅎㅎ패키지가 동글동글해서 안세워지는건 좀 아쉽네요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
