상품코드,브랜드명,상품명,카테고리,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,필요했던 물품이었는데 생각한 느낌대로 핏이 나와서 좋았습니다.,01. 화이트/블랙/L,180,63,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,이~~상하게 옷이 그렇게 많은데에~  무신사 첫구매하던 당시 첫구매선물로 900원인가에 샀던 무지티만 편하고 좋다고 주구장창입어대서 비슷한 기본티로 길이별로 주문해줬어요~ 원래것보다는 작아서 실패인가 했는데 다행히 눈치 못챘는지 잘입고 다니네요~ ㅎㅎ,01. 화이트/블랙/M,172,54,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,일단 가격이 싸서 마음에 들었고 처음 받았을때 얇아서 통풍이 좋았어요,02. 화이트/화이트/L,183,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,무지티라서 진짜 무난무난하고 가격생각하면 퀄리티나 마감도 좋다고 생각함!,02. 화이트/화이트/XL,173,75,빨라요,꼼꼼해요,보통이에요,밝아요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,넥라인이 조금 좁은 느낌입니다. 소매 기장은 생각보다 긴 편이었고 전체적인 기장은 적당한 편이었습니다. 색 비침은 없지만 얇은 편이라 도드라져 보일수도 있습니다.,01. 화이트/블랙/M,170,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,확실히 무탠다드 가성비가 정말 좋고 재질도 좋아요,02. 화이트/화이트/L,175,53,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,세일할때 구매한 제품으로 가성비 좋고 이너용으로 적합한 제품입니다.,02. 화이트/화이트/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,가격대비 입기 좋습니다여름철 막입기 좋고 부들부들해서 좋아요대신 오래 입을 생각은 안 하시는게 좋을거 같아요,01. 화이트/블랙/M,172,64,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,안에 받쳐 입을 티셔츠가 없어서 구매했습니다~목 늘어짐은 몇번 입어봐야 알겠지만~재질은 맘에듭니다,01. 화이트/블랙/M,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,흐려요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,편하게 입으려구 샀어요 사이즈 널널하니 적당하고 이너로 입기 딱인 듯,01. 화이트/블랙/M,166,57,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,이너로 입으려고 샀는데 단품으로입어도 핏예뻐요!,02. 화이트/화이트/L,176,70,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,오버핏 무탠다드 번팔이 맘에 안 들어서 구매했는데 훨씬 좋네요.,01. 화이트/블랙/L,181,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,겉옷 이너로 입기에 딱 좋은 옷인 거 같아요 가격도 착해서 좋습니다,02. 화이트/화이트/L,178,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,꾸준히 구매해서 입고 있는데 가성비도 좋은 것 같아요,03. 블랙/블랙/L,170,61,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,적당하게 휘뚜루마뚜루 입기 좋음 색이 정말 이쁨,02. 화이트/화이트/XL,175,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,무난하게 가성비로 입기 너무 좋습니다기존 반팔티와 다르게 잘 안늘어나고 내구성도매우 튼튼합니다!,01. 화이트/블랙/L,179,71,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,무탠다드 티셔츠야 뭐..이제는 스테디셀러 수준이라서 믿고 구매합니다!,03. 블랙/블랙/L,174,64,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,데일리로 편하게 입기 너무 좋아요. 가성비 최고라서 너무 잘 입고 있습니다. 다음에도 또 구매해야죠!! 짱짱합니다,02. 화이트/화이트/2XL,184,78,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,데일리로 편하게 입기 너무 좋아요. 가성비 최고라서 너무 잘 입고 있습니다. 다음에도 또 구매해야죠!! 짱짱합니다,02. 화이트/화이트/M,184,78,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본 이너티는 무탠다드가 좋습니다 매년 사고있어요,03. 블랙/블랙/M,174,56,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,확실히 베이식 핏이라 품이 좀 좁네요 마르신 분들이 입으셔야할듯,02. 화이트/화이트/S,170,54,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,가격에 비해 상품이 매우 좋고 가볍게 입기도 좋을 것 같아요이너로 입어도 좋고 그냥 입어도 이쁘게 코디할 수 있을거 같아서 좋아요! 다음에 재구매 할 것 같습니다.,02. 화이트/화이트/XL,180,75,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,"레이어드로 입기 좋게 전체적인 기장, 소매 길이가 일반 티보다 길고 두께도 약간 더 두껍습니다.정 사이즈로 구매하시면 세미오버로 예쁘게 떨어지네요.",02. 화이트/화이트/L,176,70,빨라요,꼼꼼해요,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,딱 기대했던 핏과 두께예요. 가성비 좋아요. 무지 티중엔 무탠다드가 짱,02. 화이트/화이트/2XL,185,78,빨라요,꼼꼼해요,보통이에요,밝아요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,이번에 처음 구매했는데 너무 만족스러워서요 다음에 또 구매하려고 장바구니에 넣어 놨습니다 가격도 착해요 ㅎㅎ,01. 화이트/블랙/M,171,71,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,맘에들어요 또 구입할 예정이요 가을에 걱정없을 것 같아요,02. 화이트/화이트/3XL,180,92,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본 티를 이젠 무조건 무탠다드 사용합니다 소재가 제 맘에 쏙 들어요.,02. 화이트/화이트/M,165,58,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기장도 적당하고 핏도 예뻐요매일 이거만 입고 다녀요!,01. 화이트/블랙/L,181,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,심플하고 깔끔하니 좋습니다 코디하기도 무난하네요,01. 화이트/블랙/L,170,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,좋아요 심플한디자인이라 잘 입고 다니고 있습니다아,01. 화이트/블랙/XL,180,73,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,딱 기본적인 무지티입니다. 너무 찌툭튀 안심해서 좋네요,02. 화이트/화이트/M,171,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,평상시에 이너티로 입기에도 좋고 단독으로 입기에도 좋습니당,01. 화이트/블랙/L,180,77,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,옷도 잘맞고 편해서 좋아요 그리고 무엇보다 무난해서 어디든 입고 다니기 편한 게 제일 좋은 점 같아요ㅋ,01. 화이트/블랙/L,170,52,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기장 딱 맞고 너비감도 좋아요. 너무 라이트 하지 않고 두께감이 딱 좋아요. 넥부분이 타이트하니까 참고하세요,01. 화이트/블랙/L,168,60,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기장 딱 맞고 너비감도 좋아요. 너무 라이트 하지 않고 두께감이 딱 좋아요. 넥부분이 타이트하니까 참고하세요,02. 화이트/화이트/L,168,60,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,제 꼭지로부터 자유로워질 수 있는 휜 티셔츠를 찾다가 모든 스파브랜드를 진전하던중 무신사 스탠다드까지 왔습니다. 이번티셔츠는 니플패치 없이 착용할 수 있을지 기대가되었습니다. 어느정도 두께감은 있지만 원단이 부들부들 거리는 느낌이 좋았습니다. 핏도 정말 좋았습니다. 하지만 원단의 고시감이 없어서 몸의 모양이 그대로 드러납니다. 그래선지 제가 어께를 피거나 특정 자세를 취하면 제 꼭지도 비쳐보입니다. 그냥 속편하게 니플패치 쓰겠습니다.,02. 화이트/화이트/XL,172,73,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,티 두께 여름에 딱 적당하여 잘입고 다녔습니다 릴렉스핏인가 그건 좀 원단이 두꺼웠는데 이건 좀 더 얇고 통풍이 잘되네요 훌륭한 면티 입니다,01. 화이트/블랙/L,170,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,무신사 흰티 가성비 좋게 잘 돌려 입고 있어요 가을에는 이너로~~,02. 화이트/화이트/L,170,60,아쉬워요,아쉬워요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본만 하는 티셔츠 원해서 샀는데 딱 기대만큼이라 좋습니다,01. 화이트/블랙/XL,177,72,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,꽤나 얇긴 한데 나름 적당해서 그냥 걸쳐도 되거 아우터 걸칠때 이너로 쓰기 좋아요,02. 화이트/화이트/L,176,67,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,제 스펙에는 오버핏 나옴 옷 자체가 탄탄해서 맘에들어요 여름에 잘 입었습니다,02. 화이트/화이트/2XL,175,74,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,상품마음에드네요상품마음에드네요상품마음에드네요,01. 화이트/블랙/2XL,172,78,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,이 가격에 이 정도 퀄리티 티셔츠는 요즘 정말 찾기 힘들죠 ㅎㅎ,01. 화이트/블랙/XL,177,64,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,그냥 무난한 이너용 무지티지만 가격 대비 생각하면 괜찮은 퀄리티를 가지고 있습니다. 생각보다 두껍진 않아서 단품으로 입기엔 조금 무리가 있네요,01. 화이트/블랙/L,176,72,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,L사이즈는 살짝 오버핏이고 M이면 딱 예쁠 것 같아요,02. 화이트/화이트/M,178,75,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본으로쓰기좋아요 잘쓸게요 구매추천합니다,02. 화이트/화이트/3XL,184,75,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,딱 가성대비로 3XL정도는아니고 일반브랜드 XL 2XL 느낌이네요,01. 화이트/블랙/3XL,180,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,2xl 는 너무 딱 맞고 3xl가 넣입 했을 때 핏이 딱 이쁘게 나오네요.,02. 화이트/화이트/3XL,180,84,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,"막 고급스러운 느낌은 아니지만, 나름 기본티로 입기에도 괜찮은 거 같아요",01. 화이트/블랙/XL,176,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,흰색은 좀 비치긴 하는데 얇아서 시원하고 이너로 입기에 아주 좋네요,01. 화이트/블랙/XL,177,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,이너로 입을려고 구매했는데 그냥 입어도 무난하게 괜찮을꺼같아요.,01. 화이트/블랙/L,176,71,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,옷이 이쁘고 딱 기본템으로 깔끔하고 좋습니다 애용해요,02. 화이트/화이트/XL,180,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,운동할 때 입어도 될 만큼 편하고 좋아요 자주 입고 있습니다,01. 화이트/블랙/XL,179,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본티의 정석이라고 해야되나? 기본티로 너무 잘 입고다닙니다.,01. 화이트/블랙/L,173,55,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,쿠폰이나 세일하면 무조건 구매하세요반팔무지티는 이게 답임,01. 화이트/블랙/XL,182,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,믿고 사는 무탠다드.. 오자마자 흰색입었더니 벌써 빨고 있네요.. 진짜 평생 갈 기본티입니다!,01. 화이트/블랙/XL,180,85,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,좋아요. 기대했던 것보다 품질이 괜찮아서 만족합니다!,01. 화이트/블랙/XL,174,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,역시 무탠입니다 무난하고 좋군요 굿굿입니다 네,01. 화이트/블랙/M,173,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,믿고 사고 믿고 입는 무신사 스탠다드 베이식 크루 넥 반팔 티셔츠 입니다. 2팩 구매로 가격도 저렴하고 여름에 입고 다니기 좋아요.,03. 블랙/블랙/M,163,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,믿고 사고 믿고 입는 무신사 스탠다드 베이식 크루 넥 반팔 티셔츠 입니다. 2팩 구매로 가격도 저렴하고 여름에 입고 다니기 좋아요.,02. 화이트/화이트/M,163,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,딱 좋아요 깔끔하고 이너로 입으려고 샀는데 만족,03. 블랙/블랙/L,172,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,딱 베이직 그자체! 너무 깔끔ㄹ하고 좋아요 역시 무탠,02. 화이트/화이트/M,172,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,사이즈 얇아서 시원합니다!항상 믿고 구입하는 무탠다드!!,01. 화이트/블랙/L,175,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,아주아주 이쁘고 사진이랑 똑같아요 역시 잘 구매 했습니다!,02. 화이트/화이트/L,175,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,딱 맞게 입으랴고 샀습니다 만족합니다 세탁후 조금 줄긴해요,02. 화이트/화이트/2XL,185,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,핏도 딱 좋고 재질도 이 가격에 정말 괜찮은 거 같아요,01. 화이트/블랙/L,171,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본 무지티라 어디에나 레이어드해서 입을 수 있어요 완전 편해요!,01. 화이트/블랙/M,172,65,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,안에받쳐입기제일편하고 무난하게입기좋아요,02. 화이트/화이트/M,170,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,언제나 안애 밖에 입기 좋은 티셔츠입니다 착용감도 좋고 무난하게입기좋아요,03. 블랙/블랙/M,170,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,가격도 너무 착하고 그래서 너무 잘 입고 있는 제품입니다 세일할 때 사서 그런지 기분이 더 좋네요무지티는 많이 쟁여둘수록 좋아요~,01. 화이트/블랙/XL,176,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,옷의 원단이 튼튼하고 핏도 이쁘게 잘 잡혀서 좋아요,01. 화이트/블랙/2XL,182,86,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,색감도 라인도 어느 하나 빠짐없이 예쁘게 잘 빠졌어요.,03. 블랙/블랙/XL,185,85,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,여름에 편하게 외출할 때 입기 좋아요또 구매할 것 같습니다,02. 화이트/화이트/L,178,77,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,좋아요. 기대했던 것보다 품질이 괜찮아서 만족합니다!,01. 화이트/블랙/XL,174,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,반팔티중에 젤 무난하고 가격대비 질 좋아용 계속 이거살듯,01. 화이트/블랙/L,177,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,반팔티중에 젤 무난하고 가격대비 질 좋아용 계속 이거살듯,02. 화이트/화이트/L,177,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,무탠다드 티셔츠는 묻지도 따지지도 말고 그냥 사세요. 기본 티셔츠로는 부족할게 없습니다,02. 화이트/화이트/M,172,55,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,쿨탠다드보단 더운거같긴한데 싼맛에 잘입구다녀용,01. 화이트/블랙/XL,181,73,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,이너로 착용하기에 딱 좋은 아이템입니다카라 안에 이너로 착용했어요,01. 화이트/블랙/M,170,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,이너로 착용하기에 딱 좋은 아이템입니다카라 안에 이너로 착용했어요,03. 블랙/블랙/M,170,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본 면티 이너로 입을게 필요해서 샀는데 생각보다 짱짱해서 놀랬습니다 퀄리티 괜찮아요 ㅎㅎ,01. 화이트/블랙/L,176,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,옷이 이쁘고 저렴해서 돌려입으려규 두번 샀어요.,01. 화이트/블랙/M,174,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
