상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3000787,NON SERVICE,NON CLASSIC BACKPACK LIGHT PURPLE,"89,000",-,고학년 되는 아이 선물로 샀어요 맘에 들어하고 저도 맘에 들어요~,FREE,0,0,-,-,보통이에요,밝아요,선명해요,-,-,적당해요,-,-,-,적당해요
3000787,NON SERVICE,NON CLASSIC BACKPACK LIGHT PURPLE,"89,000",-,바느질상태가 썩 맘에 들지는않았어요 실밥정리도 안되어있고 하지만 가방은 가볍고 색감이 예뻐요,FREE,0,0,빨라요,꼼꼼해요,작아요,보통이에요,보통이에요,-,-,가벼워요,-,-,-,적당해요
3000787,NON SERVICE,NON CLASSIC BACKPACK LIGHT PURPLE,"89,000",-,색상도예쁘고가방크기도적당해서만족합니다,FREE,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,적당해요,-,-,-,넉넉해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,초등학생 4학년 아이 가방으로 적당한거같아요 :),FREE,0,0,-,-,보통이에요,보통이에요,선명해요,-,-,가벼워요,-,-,-,넉넉해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,그전가방이조금무겁다해서주문했는데가볍고갈끔한게심플해요초등4학년이들기에작지않고딱이예요,FREE,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,가벼워요,-,-,-,적당해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,가방이 작아보이는데 열어보면 아주 넉넉해요😊가방이 참 이뻐요🌸,FREE,0,0,-,-,보통이에요,보통이에요,선명해요,-,-,가벼워요,-,-,-,넉넉해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,심플하고가볍고좋아요초딩4학년울아들이너무마음에들어해요,FREE,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,가벼워요,-,-,-,적당해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,초3 세컨 가방으로 구매했는데..키가 커서 그런지 좀 작아보이네요..둘째 초1한테 딱 맞는거 같아요.수납도 괜찮고 가볍고 맘에 들어요^^,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,가벼워요,-,-,-,적당해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,귀엽고 수납공간 좋아요 :)초등학생 4학년 아이에게 적당해요,FREE,0,0,-,-,보통이에요,보통이에요,선명해요,-,-,가벼워요,-,-,-,넉넉해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,가볍고..심플..아들이좋아해서너무좋아요초딩4학년에게딱인거같애요,FREE,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,가벼워요,-,-,-,적당해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,초1 아이한테 딱 맞는 사이즈 같아요.가볍고 수납도 괜찮고 너무 맘에 드네요.,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,가벼워요,-,-,-,적당해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,사이즈는 생각보다 작았지만 오히려 좋아요.가방도 가볍고 모양이 잡혀있어서 만족합니다.,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,적당해요,-,-,-,적당해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,아이 학원용 가방으로 구매했어요배송도 빠르고 깔끔하네요,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,적당해요,-,-,-,적당해요
3000788,NON SERVICE,NON CLASSIC BACKPACK BLACK,"89,000",-,일할때 들고 다닐 적당한 가방이 필요했어요! 너무 크면 불편하고 딱 적당한 사이즈네요! 튼튼해서 넘 좋은듯,FREE,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,적당해요,-,-,-,넉넉해요
3000789,FIFI LAPIN,여성 피피 드로잉 융원단 스웨트셔츠/FS2WMT01F MINT,"89,000",-,품이 많이 낙낙하고 약간 잠옷 느낌도 나고편하게 입기 좋아요.갖춰입은 느낌보단 놀러갈때나편하게 어디 나갈때 쓱쓱입기 좋겠네요,FREE,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000789,FIFI LAPIN,여성 피피 드로잉 융원단 스웨트셔츠/FS2WMT01F MINT,"89,000",남,가성비 좋습니다부담없이 막 입어도 되겠습니다ㅎ잘입을께요!,FREE,176,82,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000789,FIFI LAPIN,여성 피피 드로잉 융원단 스웨트셔츠/FS2WMT01F MINT,"89,000",-,품이 많이 낙낙하고 약간 잠옷 느낌도 나고편하게 입기 좋아요.갖춰입은 느낌보단 놀러갈때나편하게 어디 나갈때 쓱쓱입기 좋겠네요,FREE,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000789,FIFI LAPIN,여성 피피 드로잉 융원단 스웨트셔츠/FS2WMT01F MINT,"89,000",여,캐리터 너무 귀여워~~ 옷도 부들부들!! 계속 손으로 만지고 있다 ㅎㅎ 드럼세탁 했는데 그대로양,FREE,158,53,빨라요,꼼꼼해요,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3000789,FIFI LAPIN,여성 피피 드로잉 융원단 스웨트셔츠/FS2WMT01F MINT,"89,000",남,가성비 좋습니다 부담없이 막 입어도 되겠습니다ㅎ잘입을께요!,FREE,176,82,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000790,BLACKBROWN,라운드 와플 코튼 니트 [BURGUNDY],"149,000",남,붉은색에 가까운 밝은 버건디색입니다. 색이 약간 연해서 바지를 청바지나 검은색 바지 입어야할 듯.,BURGUNDY/L/52,175,76,-,-,보통이에요,밝아요,보통이에요,보통이에요,-,-,-,-,-,-
3000790,BLACKBROWN,라운드 와플 코튼 니트 [BURGUNDY],"149,000",남,"진한 버건디 색은 아니고, 와인색에 가깝습니다. 청바지에 잘 어울릴 듯.",BURGUNDY/L/52,175,76,-,-,보통이에요,밝아요,보통이에요,보통이에요,-,-,-,-,-,-
3000790,BLACKBROWN,라운드 와플 코튼 니트 [BURGUNDY],"149,000",여,무조건  강추  코튼100%  쫀쫀하고  핏 예쁩니다 수트 이너로  입기에도  활용도  굿  타색상도  구매완료했습니다,BURGUNDY/L/52,175,80,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000790,BLACKBROWN,라운드 와플 코튼 니트 [BURGUNDY],"149,000",남,버건디 색상에 와플조직 니트라케주얼 하면서 클래식 해요,BURGUNDY/M/50,180,65,-,-,보통이에요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
3000791,OA,이지 봉고데기,"49,900",-,다른고데기 주문했다가 너무 무겁고 머리카락을 집는 부분이부드럽지않고 너무 세게 집혀서 동그랗게 말때 힘도 많이 들고 머리카락이 뜯기는 경우도 있어서 새로 이걸로 주문했습니다. 고데기로 유명한 다른 브랜드꺼 32미리짜리 쓰다가 머리를 기르면서 40미리로 찾던중에 디자인 가격 모두 만족스러워 구매했는데 사용감도 다른브랜드제품 못지않게 좋아요가볍게 집어서 부드럽게 감아 돌아갑니다. 머리카락 뜯기는일도 별로 없고 손으로 집는 부분도 넓어서 사용하기 너무 편해요!!!,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,오아 판고데기 만족해서 봉고데기도 샀어요지름이 커서 긴머리에 자연스럽게 웨이브들어가네요반은 웨이브넣고 반은 밑에만 c컬 해봤는데 잘되요 만족!,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,일단 디자인이 유치하지 않고 깔끔하서 만족스럽습니다. 머리 디자인은 만지는 사람에 따라 다르겠지만 만족스럽습니다,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,잘 쓰고 있어요잘 말리고 사용하는데 어려움은 없어요,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,배송이 엄청 빨라요ㅠㅠ전에쓰던 고데기는 끼어서 아프기도 했는데이건 부드럽고 좋아요사이즈도 커서 한번에 많이 집어서 하니까시간단축도 엄청 됩니당,화이트 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,잘 사용하고 있긴한데 뭔지모르게 고데기 봉부분이 계속 까매지는거 같아요 타는 냄새도 심하고 근데 사용하는데에는 문제 없슴다,화이트 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,매번 판고데기만쓰다봉처음써보는데 아직어렵지만익숙해지면 잘될것같음,핑크 H0195,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,다른고데기 주문했다가 너무 무겁고 머리카락을 집는 부분이부드럽지않고 너무 세게 집혀서 동그랗게 말때 힘도 많이 들고 머리카락이 뜯기는 경우도 있어서 새로 이걸로 주문했습니다. 고데기로 유명한 다른 브랜드꺼 32미리짜리 쓰다가 머리를 기르면서 40미리로 찾던중에 디자인 가격 모두 만족스러워 구매했는데 사용감도 다른브랜드제품 못지않게 좋아요가볍게 집어서 부드럽게 감아 돌아갑니다. 머리카락 뜯기는일도 별로 없고 손으로 집는 부분도 넓어서 사용하기 너무 편해요!!!,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,씨컬용으로 사용하려고 구입했어요 아주 만족합니다^^ 더 잘 사용해볼께요,핑크 H0195,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,오아 판고데기 만족해서 봉고데기도 샀어요지름이 커서 긴머리에 자연스럽게 웨이브들어가네요,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,"가격에 비해 디자인이 깔끔해서 좋아요 근데 다른 봉고데기보다 길어서 괜히 자리 차지하는 기분,,잡아주는 힘이 조금 부족해영 그래도 가성비는 대만족",이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,좋은가격에 구매했어요잘 받았습니다 감사합니다,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,디자인이 생각보다 실물이 이뻐서 좋네요! 그치만 좀 무겁고 큽니다... 여행용으로 쓸려고요 프리볼트라 굳~,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,다이슨은 있는데 프리볼트가 아니라 해외여행에 못 들고 간다고 해서 가성비 제품으로 사봣어요! 부드럽게 말리고 만족합니당,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000791,OA,이지 봉고데기,"49,900",-,쪼습니다 좋아요 타는 냄새가ㄴㅏ고 봉부분이 검해지는거 같은 느낌적인 느낌 빼고는 가격대비 좋아요오,화이트 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,다른고데기 주문했다가 너무 무겁고 머리카락을 집는 부분이부드럽지않고 너무 세게 집혀서 동그랗게 말때 힘도 많이 들고 머리카락이 뜯기는 경우도 있어서 새로 이걸로 주문했습니다. 고데기로 유명한 다른 브랜드꺼 32미리짜리 쓰다가 머리를 기르면서 40미리로 찾던중에 디자인 가격 모두 만족스러워 구매했는데 사용감도 다른브랜드제품 못지않게 좋아요가볍게 집어서 부드럽게 감아 돌아갑니다. 머리카락 뜯기는일도 별로 없고 손으로 집는 부분도 넓어서 사용하기 너무 편해요!!!,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,오아 판고데기 만족해서 봉고데기도 샀어요지름이 커서 긴머리에 자연스럽게 웨이브들어가네요,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,봉고데기 입문용으로 구매했는데 전 정말 만족했습니다!,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,봉 고데길를 처음 사서 사용 하는데 저 처럼 처음 사용하시는 분들은 쓰기 어려울 것 같아요 저도 사용 해본 결과좋간 하지만 쓰기 어려워서 두번 데이고 흉터를 얻었어요그리고 다른 고데기에 비해 집게가 헐렁한 느낌 ? 없지않아 있어요..~,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,32 쓰다가 40 사용해봤는데 역시 긴머리에 딱이고 컬 유지력도 엄청 좋아요 또 무엇보다 깔끔한 디자인이 마음에 듭니다,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,집게 부분이 좀 흔들려서 하는게 쉽지는 않아요ㅜㅜ그래도 여러번 해보니까 요령이 생겨서 괜찮아요,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,잘 쓰고 있어요잘 말리고 사용하는데 어려움은 없어요,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,연습삼아 두번정도 사용해본게 다인데 봉에 뭐가 묻어나와요머리가 염색모도 아니고 뭘 한 것도 아닌데 그을리고 탄 자국이 나옵니다..그리고 받침대 역할을 하라고 위 아래로 플라스틱으로 만들어놓은 거 같은데 위에 부분에 자꾸 머리카락이 걸려서 사용시에 불편합니다..,이지봉고데기 H0151,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,가성비 좋고 지속력은 만족스럽고 디자인도 예뻐요,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,장점 : 가볍다. 부드럽게 말린다. 머리카락 끼임이 적다.단점 : 잡아주는 힘이 부족하다.,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,오래가요,-,-
3000791,OA,이지 봉고데기,"49,900",-,디자인이 생각보다 실물이 이뻐서 좋네요! 그치만 좀 무겁고 큽니다... 여행용으로 쓸려고요 프리볼트라 굳~,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,무난해요,-,-
3000791,OA,이지 봉고데기,"49,900",-,"다른 브랜드 봉고데기를 사용해보진 않아서 모르겠지만 살짝 머리 타는 냄새가 나는 것 같기도 하고,, 근데 컬은 이쁘게 나와요 상하는 것 같지도 않고",이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000791,OA,이지 봉고데기,"49,900",-,다이슨은 있는데 프리볼트가 아니라 해외여행에 못 들고 간다고 해서 가성비 제품으로 사봣어요! 부드럽게 말리고 만족합니당,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000791,OA,이지 봉고데기,"49,900",-,초보라 사용하기 어렵지만 익숙해지면 괜찮겟죠 잘써보겠습니다,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000791,OA,이지 봉고데기,"49,900",-,봉이 길고 두꺼워서 굵은 컬을 넣기 좋아요다만 단점은 머리를 꽉 잡아주질 못 해요,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000791,OA,이지 봉고데기,"49,900",-,선이 꼬이지 않게 되어 있어서 정말 좋은 것 같아요 ㅠㅠ!,이지봉고데기 H0151,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000792,BLACKBROWN,라운드 와플 코튼 니트 [IVORY],"149,000",여,기본 니트로  꼭 필요한 아이템  디젤 그레이진데님이랑  입으니  간지납니다강추,IVORY/M/50,175,80,-,-,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,오버핏이라는 제품명답게 제 체형에는 가장 작은 스몰사이즈도 오버한 실루엣이 연출되네요.개인적으로 가격대비 퀄리티로 봤을 때 무지티로 유명한 유x 제품과 비교해도 전혀 손색 없다는 생각이 들었습니다.베네피셜 제품도 보유 중인데 이 제품이 폴리가 함유돼서 그런지 더 탄탄한 느낌이라 내구성이 더욱 좋을 것 같은 느낌이 듭니다.이 가격에 무지티 퀄리티는 리우아가 가장 좋은 것 같아요! ㅎㅎ 잘 입겠습니다.,S(95),169,62,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,얇아서 여름에 입기 좋아요 비침도 딱히 없습니다,L(105),174,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,리우아가 진짜 흰티네서만큼은 원탑이라 생각합니다.약간 넘사느낌.... 정말 추천,XL(110),179,90,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,좋아요 리우아 짱짱하ㅏ고 핏더좋고 너무 좋네요 구둑ㄷ 계속 리우아 제품 구매할 거 같아요 역시 리우아,M(100),178,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,앞으로 티는 라우아꺼 자주 구매할것 같아요 ~~~퀄이 아주 훌륭합니다!,L(105),177,76,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,두껍고 목 부분이 너무 짱짱해서 마음에 쏙입니다. 리우아 흰티만 살거 같아요. 인너로도 찰떡입니다.,M(100),170,71,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,배송 빠르고 맘에들어요 173/76 사이즈도 잘 맞네요 잘입을게용,L(105),173,75,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,역시 리우아... 가격도 저렴하지만 핏이나 전체적으로 너무 마음에 들어요!,S(95),174,66,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,원단도 너무 두껍지도 얇지도 않으며핏 좋아서 하나 더 사고싶네요,M(100),181,73,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,어깨 너비 며 핏이 마음에 들어요 사이즈 고민을 많이 했는데 원래 m입지만 s 로했는데 세미오버핏으로 딱 맞아요 s하길 잘했네요 옷은 그냥 입어도 될 정도로 비침 없고 깔끔합니다. 자주 입을게요,S(95),163,58,-,-,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",-,리우아 반팔핏은 확실히 다르네요 조금 고급져요,L(105),0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,적당한 두께감에 널널한 사이즈라 이너든 단품이든 입기 좋아요,L(105),177,80,빨라요,꼼꼼해요,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,사이즈감 - 170초중반대면 M사 그이상은 L 그이하면 s생각보다 얇은편이고 기본 흰 검 티는 역시 리우아인것 같습니다 호불호 없이 입을만한 핏인듯용,M(100),177,70,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,넥라인이 탄탄하고 비침도 적습니다정핏으로 입으려면 -2사이즈 적당한 오버핏 -1사이즈 추천합니다,M(100),187,97,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,"리우아는 이번이 세번째 구매인데, 구매할 때마다 가격, 품질, 핏 등 모든 면에서 만족하면서 입습니다!",L(105),172,57,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,믿고 사는 리우아입니다.무지 반팔티는 그냥 여기서 사요,XL(110),175,75,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,"흐르는듯한 느낌의 반팔티는 아니고 빳빳한? 느낌
그렇다고 두껍진 않다 적당하다 다만 반팔 가공을 좋은 걸 썼다",M(100),177,69,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,흐르는듯한 느낌의 반팔티는 아니고 빳빳한? 느낌그렇다고 두껍진 않다 적당하다 다만 반팔 가공을 좋은 걸 썼다 이 가공을 바꾸지 않았으면 좋겠다 바꿀빠엔 가격을 올려주세요,M(100),177,69,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,적당한 오버핏이라 좋네요. 목도 짱짱해서 오래 입겠네요,M(100),176,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,원단 비침 마감 핏 모두 좋아요다만 넥라인과 어깨 봉제선은 호불호 나뉠수 있어요,XL(110),178,77,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,적당한 두께로 비침이 적고 넥라인이 탄탄해서한철만 입는 흰티가 되지 않을것 같아서 좋습니다,L(105),187,97,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,비침도 없고 탄탄해서 좋아요 잘입고 다니고있습니다,L(105),178,72,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,후기들이 좋아서 세일가에 바로 득템 받아보니 더 좋습니다!,M(100),173,74,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,봄쯔음 구매하고 너무 만족스러워서 재구매했습니다세탁기 몇번 돌린 제품이랑 비교해봤는데 수축도 없고 아주 좋네요 리우아 자주 구매하려구유,L(105),177,76,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,얇아요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,리우아 티셔츠 좋아요사이즈감도 너무 좋습니다,S(95),171,63,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,포장 느낌 좋아요 배송 만족합니다원단 탄탄 부드러워요,L(105),175,82,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,리우아 롱 슬리브 사고 만족해서 반팔도 삿는데 만족합니다,M(100),173,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,티셔츠 재질이 진짜 부드럽고 좋아서 또 구매할 거 같아요!,L(105),174,78,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,단품으로 입기 좋고 무척 짱짱해서 좋아요… 기본티로 리우아만 구매할거같아요,S(95),173,64,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,자주입는 리우아 흰티라 좋습니다 짱짱하네요 굿,M(100),175,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,반팔 여러 브랜드 다 사봤는데 이게 원탑이라고 생각합니다,M(100),175,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,믿고사는리우아 이번에도 맘에쏙 드네요 검정도 또 사고싶어요!,XL(110),182,90,빨라요,꼼꼼해요,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,리우아 티셔츠 좋아요사이즈감도 너무 좋습니다,S(95),171,63,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000793,RIOOA,[프리미엄 CP20] 오버핏 반팔티 (화이트),"36,500",남,핏이랑 재질 너무 만족하고 이보다 좋은 반팔 찾기 힘들거같습니다,XL(110),180,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
